"2016-07-03",2016,7,3,"2016","7","Julio","Jul","July","Jul","3",20160703,"20160703",1,"Domingo","D","Dom","Su","Sunday","Jul",26,3,"3erTrimestre","3T","3Q","2016-07-09",2016,7,9,"2016","7","Julio","Jul","July","Jul","9",20160709,"20160709"
"2016-07-04",2016,7,4,"2016","7","Julio","Jul","July","Jul","4",20160704,"20160704",2,"Lunes","L","Lun","Mo","Monday","Jul",27,3,"3erTrimestre","3T","3Q","2016-07-09",2016,7,9,"2016","7","Julio","Jul","July","Jul","9",20160709,"20160709"
"2016-07-05",2016,7,5,"2016","7","Julio","Jul","July","Jul","5",20160705,"20160705",3,"Martes","M","Mar","Tu","Tuesday","Jul",27,3,"3erTrimestre","3T","3Q","2016-07-09",2016,7,9,"2016","7","Julio","Jul","July","Jul","9",20160709,"20160709"
"2016-07-06",2016,7,6,"2016","7","Julio","Jul","July","Jul","6",20160706,"20160706",4,"Miercoles","X","Mie","We","Wednesday","Jul",27,3,"3erTrimestre","3T","3Q","2016-07-09",2016,7,9,"2016","7","Julio","Jul","July","Jul","9",20160709,"20160709"
"2016-07-07",2016,7,7,"2016","7","Julio","Jul","July","Jul","7",20160707,"20160707",5,"Jueves","J","Jue","Th","Thursday","Jul",27,3,"3erTrimestre","3T","3Q","2016-07-09",2016,7,9,"2016","7","Julio","Jul","July","Jul","9",20160709,"20160709"
"2016-07-08",2016,7,8,"2016","7","Julio","Jul","July","Jul","8",20160708,"20160708",6,"Viernes","V","Vie","Fr","Friday","Jul",27,3,"3erTrimestre","3T","3Q","2016-07-09",2016,7,9,"2016","7","Julio","Jul","July","Jul","9",20160709,"20160709"
"2016-07-09",2016,7,9,"2016","7","Julio","Jul","July","Jul","9",20160709,"20160709",7,"Sabado","S","Sab","Sa","Saturday","Jul",27,3,"3erTrimestre","3T","3Q","2016-07-09",2016,7,9,"2016","7","Julio","Jul","July","Jul","9",20160709,"20160709"
"2016-07-10",2016,7,10,"2016","7","Julio","Jul","July","Jul","10",20160710,"20160710",1,"Domingo","D","Dom","Su","Sunday","Jul",27,3,"3erTrimestre","3T","3Q","2016-07-16",2016,7,16,"2016","7","Julio","Jul","July","Jul","16",20160716,"20160716"
"2016-07-11",2016,7,11,"2016","7","Julio","Jul","July","Jul","11",20160711,"20160711",2,"Lunes","L","Lun","Mo","Monday","Jul",28,3,"3erTrimestre","3T","3Q","2016-07-16",2016,7,16,"2016","7","Julio","Jul","July","Jul","16",20160716,"20160716"
"2016-07-12",2016,7,12,"2016","7","Julio","Jul","July","Jul","12",20160712,"20160712",3,"Martes","M","Mar","Tu","Tuesday","Jul",28,3,"3erTrimestre","3T","3Q","2016-07-16",2016,7,16,"2016","7","Julio","Jul","July","Jul","16",20160716,"20160716"
"2016-07-13",2016,7,13,"2016","7","Julio","Jul","July","Jul","13",20160713,"20160713",4,"Miercoles","X","Mie","We","Wednesday","Jul",28,3,"3erTrimestre","3T","3Q","2016-07-16",2016,7,16,"2016","7","Julio","Jul","July","Jul","16",20160716,"20160716"
"2016-07-14",2016,7,14,"2016","7","Julio","Jul","July","Jul","14",20160714,"20160714",5,"Jueves","J","Jue","Th","Thursday","Jul",28,3,"3erTrimestre","3T","3Q","2016-07-16",2016,7,16,"2016","7","Julio","Jul","July","Jul","16",20160716,"20160716"
"2016-07-15",2016,7,15,"2016","7","Julio","Jul","July","Jul","15",20160715,"20160715",6,"Viernes","V","Vie","Fr","Friday","Jul",28,3,"3erTrimestre","3T","3Q","2016-07-16",2016,7,16,"2016","7","Julio","Jul","July","Jul","16",20160716,"20160716"
"2016-07-16",2016,7,16,"2016","7","Julio","Jul","July","Jul","16",20160716,"20160716",7,"Sabado","S","Sab","Sa","Saturday","Jul",28,3,"3erTrimestre","3T","3Q","2016-07-16",2016,7,16,"2016","7","Julio","Jul","July","Jul","16",20160716,"20160716"
"2016-07-17",2016,7,17,"2016","7","Julio","Jul","July","Jul","17",20160717,"20160717",1,"Domingo","D","Dom","Su","Sunday","Jul",28,3,"3erTrimestre","3T","3Q","2016-07-23",2016,7,23,"2016","7","Julio","Jul","July","Jul","23",20160723,"20160723"
"2016-07-18",2016,7,18,"2016","7","Julio","Jul","July","Jul","18",20160718,"20160718",2,"Lunes","L","Lun","Mo","Monday","Jul",29,3,"3erTrimestre","3T","3Q","2016-07-23",2016,7,23,"2016","7","Julio","Jul","July","Jul","23",20160723,"20160723"
"2016-07-19",2016,7,19,"2016","7","Julio","Jul","July","Jul","19",20160719,"20160719",3,"Martes","M","Mar","Tu","Tuesday","Jul",29,3,"3erTrimestre","3T","3Q","2016-07-23",2016,7,23,"2016","7","Julio","Jul","July","Jul","23",20160723,"20160723"
"2016-07-20",2016,7,20,"2016","7","Julio","Jul","July","Jul","20",20160720,"20160720",4,"Miercoles","X","Mie","We","Wednesday","Jul",29,3,"3erTrimestre","3T","3Q","2016-07-23",2016,7,23,"2016","7","Julio","Jul","July","Jul","23",20160723,"20160723"
"2016-07-21",2016,7,21,"2016","7","Julio","Jul","July","Jul","21",20160721,"20160721",5,"Jueves","J","Jue","Th","Thursday","Jul",29,3,"3erTrimestre","3T","3Q","2016-07-23",2016,7,23,"2016","7","Julio","Jul","July","Jul","23",20160723,"20160723"
"2016-07-22",2016,7,22,"2016","7","Julio","Jul","July","Jul","22",20160722,"20160722",6,"Viernes","V","Vie","Fr","Friday","Jul",29,3,"3erTrimestre","3T","3Q","2016-07-23",2016,7,23,"2016","7","Julio","Jul","July","Jul","23",20160723,"20160723"
"2016-07-23",2016,7,23,"2016","7","Julio","Jul","July","Jul","23",20160723,"20160723",7,"Sabado","S","Sab","Sa","Saturday","Jul",29,3,"3erTrimestre","3T","3Q","2016-07-23",2016,7,23,"2016","7","Julio","Jul","July","Jul","23",20160723,"20160723"
"2016-07-24",2016,7,24,"2016","7","Julio","Jul","July","Jul","24",20160724,"20160724",1,"Domingo","D","Dom","Su","Sunday","Jul",29,3,"3erTrimestre","3T","3Q","2016-07-30",2016,7,30,"2016","7","Julio","Jul","July","Jul","30",20160730,"20160730"
"2016-07-25",2016,7,25,"2016","7","Julio","Jul","July","Jul","25",20160725,"20160725",2,"Lunes","L","Lun","Mo","Monday","Jul",30,3,"3erTrimestre","3T","3Q","2016-07-30",2016,7,30,"2016","7","Julio","Jul","July","Jul","30",20160730,"20160730"
"2016-07-26",2016,7,26,"2016","7","Julio","Jul","July","Jul","26",20160726,"20160726",3,"Martes","M","Mar","Tu","Tuesday","Jul",30,3,"3erTrimestre","3T","3Q","2016-07-30",2016,7,30,"2016","7","Julio","Jul","July","Jul","30",20160730,"20160730"
"2016-07-27",2016,7,27,"2016","7","Julio","Jul","July","Jul","27",20160727,"20160727",4,"Miercoles","X","Mie","We","Wednesday","Jul",30,3,"3erTrimestre","3T","3Q","2016-07-30",2016,7,30,"2016","7","Julio","Jul","July","Jul","30",20160730,"20160730"
"2016-07-28",2016,7,28,"2016","7","Julio","Jul","July","Jul","28",20160728,"20160728",5,"Jueves","J","Jue","Th","Thursday","Jul",30,3,"3erTrimestre","3T","3Q","2016-07-30",2016,7,30,"2016","7","Julio","Jul","July","Jul","30",20160730,"20160730"
"2016-07-29",2016,7,29,"2016","7","Julio","Jul","July","Jul","29",20160729,"20160729",6,"Viernes","V","Vie","Fr","Friday","Jul",30,3,"3erTrimestre","3T","3Q","2016-07-30",2016,7,30,"2016","7","Julio","Jul","July","Jul","30",20160730,"20160730"
"2016-07-30",2016,7,30,"2016","7","Julio","Jul","July","Jul","30",20160730,"20160730",7,"Sabado","S","Sab","Sa","Saturday","Jul",30,3,"3erTrimestre","3T","3Q","2016-07-30",2016,7,30,"2016","7","Julio","Jul","July","Jul","30",20160730,"20160730"
"2016-07-31",2016,7,31,"2016","7","Julio","Jul","July","Jul","31",20160731,"20160731",1,"Domingo","D","Dom","Su","Sunday","Jul",30,3,"3erTrimestre","3T","3Q","2016-08-06",2016,8,6,"2016","8","Agosto","Ago","August","Aug","6",20160806,"20160806"
"2016-08-01",2016,8,1,"2016","8","Agosto","Ago","August","Aug","1",20160801,"20160801",2,"Lunes","L","Lun","Mo","Monday","Aug",31,3,"3erTrimestre","3T","3Q","2016-08-06",2016,8,6,"2016","8","Agosto","Ago","August","Aug","6",20160806,"20160806"
"2016-08-02",2016,8,2,"2016","8","Agosto","Ago","August","Aug","2",20160802,"20160802",3,"Martes","M","Mar","Tu","Tuesday","Aug",31,3,"3erTrimestre","3T","3Q","2016-08-06",2016,8,6,"2016","8","Agosto","Ago","August","Aug","6",20160806,"20160806"
"2016-08-03",2016,8,3,"2016","8","Agosto","Ago","August","Aug","3",20160803,"20160803",4,"Miercoles","X","Mie","We","Wednesday","Aug",31,3,"3erTrimestre","3T","3Q","2016-08-06",2016,8,6,"2016","8","Agosto","Ago","August","Aug","6",20160806,"20160806"
"2016-08-04",2016,8,4,"2016","8","Agosto","Ago","August","Aug","4",20160804,"20160804",5,"Jueves","J","Jue","Th","Thursday","Aug",31,3,"3erTrimestre","3T","3Q","2016-08-06",2016,8,6,"2016","8","Agosto","Ago","August","Aug","6",20160806,"20160806"
"2016-08-05",2016,8,5,"2016","8","Agosto","Ago","August","Aug","5",20160805,"20160805",6,"Viernes","V","Vie","Fr","Friday","Aug",31,3,"3erTrimestre","3T","3Q","2016-08-06",2016,8,6,"2016","8","Agosto","Ago","August","Aug","6",20160806,"20160806"
"2016-08-06",2016,8,6,"2016","8","Agosto","Ago","August","Aug","6",20160806,"20160806",7,"Sabado","S","Sab","Sa","Saturday","Aug",31,3,"3erTrimestre","3T","3Q","2016-08-06",2016,8,6,"2016","8","Agosto","Ago","August","Aug","6",20160806,"20160806"
"2016-08-07",2016,8,7,"2016","8","Agosto","Ago","August","Aug","7",20160807,"20160807",1,"Domingo","D","Dom","Su","Sunday","Aug",31,3,"3erTrimestre","3T","3Q","2016-08-13",2016,8,13,"2016","8","Agosto","Ago","August","Aug","13",20160813,"20160813"
"2016-08-08",2016,8,8,"2016","8","Agosto","Ago","August","Aug","8",20160808,"20160808",2,"Lunes","L","Lun","Mo","Monday","Aug",32,3,"3erTrimestre","3T","3Q","2016-08-13",2016,8,13,"2016","8","Agosto","Ago","August","Aug","13",20160813,"20160813"
"2016-08-09",2016,8,9,"2016","8","Agosto","Ago","August","Aug","9",20160809,"20160809",3,"Martes","M","Mar","Tu","Tuesday","Aug",32,3,"3erTrimestre","3T","3Q","2016-08-13",2016,8,13,"2016","8","Agosto","Ago","August","Aug","13",20160813,"20160813"
"2016-08-10",2016,8,10,"2016","8","Agosto","Ago","August","Aug","10",20160810,"20160810",4,"Miercoles","X","Mie","We","Wednesday","Aug",32,3,"3erTrimestre","3T","3Q","2016-08-13",2016,8,13,"2016","8","Agosto","Ago","August","Aug","13",20160813,"20160813"
"2016-08-11",2016,8,11,"2016","8","Agosto","Ago","August","Aug","11",20160811,"20160811",5,"Jueves","J","Jue","Th","Thursday","Aug",32,3,"3erTrimestre","3T","3Q","2016-08-13",2016,8,13,"2016","8","Agosto","Ago","August","Aug","13",20160813,"20160813"
"2016-08-12",2016,8,12,"2016","8","Agosto","Ago","August","Aug","12",20160812,"20160812",6,"Viernes","V","Vie","Fr","Friday","Aug",32,3,"3erTrimestre","3T","3Q","2016-08-13",2016,8,13,"2016","8","Agosto","Ago","August","Aug","13",20160813,"20160813"
"2016-08-13",2016,8,13,"2016","8","Agosto","Ago","August","Aug","13",20160813,"20160813",7,"Sabado","S","Sab","Sa","Saturday","Aug",32,3,"3erTrimestre","3T","3Q","2016-08-13",2016,8,13,"2016","8","Agosto","Ago","August","Aug","13",20160813,"20160813"
"2016-08-14",2016,8,14,"2016","8","Agosto","Ago","August","Aug","14",20160814,"20160814",1,"Domingo","D","Dom","Su","Sunday","Aug",32,3,"3erTrimestre","3T","3Q","2016-08-20",2016,8,20,"2016","8","Agosto","Ago","August","Aug","20",20160820,"20160820"
"2016-08-15",2016,8,15,"2016","8","Agosto","Ago","August","Aug","15",20160815,"20160815",2,"Lunes","L","Lun","Mo","Monday","Aug",33,3,"3erTrimestre","3T","3Q","2016-08-20",2016,8,20,"2016","8","Agosto","Ago","August","Aug","20",20160820,"20160820"
"2016-08-16",2016,8,16,"2016","8","Agosto","Ago","August","Aug","16",20160816,"20160816",3,"Martes","M","Mar","Tu","Tuesday","Aug",33,3,"3erTrimestre","3T","3Q","2016-08-20",2016,8,20,"2016","8","Agosto","Ago","August","Aug","20",20160820,"20160820"
"2016-08-17",2016,8,17,"2016","8","Agosto","Ago","August","Aug","17",20160817,"20160817",4,"Miercoles","X","Mie","We","Wednesday","Aug",33,3,"3erTrimestre","3T","3Q","2016-08-20",2016,8,20,"2016","8","Agosto","Ago","August","Aug","20",20160820,"20160820"
"2016-08-18",2016,8,18,"2016","8","Agosto","Ago","August","Aug","18",20160818,"20160818",5,"Jueves","J","Jue","Th","Thursday","Aug",33,3,"3erTrimestre","3T","3Q","2016-08-20",2016,8,20,"2016","8","Agosto","Ago","August","Aug","20",20160820,"20160820"
"2016-08-19",2016,8,19,"2016","8","Agosto","Ago","August","Aug","19",20160819,"20160819",6,"Viernes","V","Vie","Fr","Friday","Aug",33,3,"3erTrimestre","3T","3Q","2016-08-20",2016,8,20,"2016","8","Agosto","Ago","August","Aug","20",20160820,"20160820"
"2016-08-20",2016,8,20,"2016","8","Agosto","Ago","August","Aug","20",20160820,"20160820",7,"Sabado","S","Sab","Sa","Saturday","Aug",33,3,"3erTrimestre","3T","3Q","2016-08-20",2016,8,20,"2016","8","Agosto","Ago","August","Aug","20",20160820,"20160820"
"2016-08-21",2016,8,21,"2016","8","Agosto","Ago","August","Aug","21",20160821,"20160821",1,"Domingo","D","Dom","Su","Sunday","Aug",33,3,"3erTrimestre","3T","3Q","2016-08-27",2016,8,27,"2016","8","Agosto","Ago","August","Aug","27",20160827,"20160827"
"2016-08-22",2016,8,22,"2016","8","Agosto","Ago","August","Aug","22",20160822,"20160822",2,"Lunes","L","Lun","Mo","Monday","Aug",34,3,"3erTrimestre","3T","3Q","2016-08-27",2016,8,27,"2016","8","Agosto","Ago","August","Aug","27",20160827,"20160827"
"2016-08-23",2016,8,23,"2016","8","Agosto","Ago","August","Aug","23",20160823,"20160823",3,"Martes","M","Mar","Tu","Tuesday","Aug",34,3,"3erTrimestre","3T","3Q","2016-08-27",2016,8,27,"2016","8","Agosto","Ago","August","Aug","27",20160827,"20160827"
"2016-08-24",2016,8,24,"2016","8","Agosto","Ago","August","Aug","24",20160824,"20160824",4,"Miercoles","X","Mie","We","Wednesday","Aug",34,3,"3erTrimestre","3T","3Q","2016-08-27",2016,8,27,"2016","8","Agosto","Ago","August","Aug","27",20160827,"20160827"
"2016-08-25",2016,8,25,"2016","8","Agosto","Ago","August","Aug","25",20160825,"20160825",5,"Jueves","J","Jue","Th","Thursday","Aug",34,3,"3erTrimestre","3T","3Q","2016-08-27",2016,8,27,"2016","8","Agosto","Ago","August","Aug","27",20160827,"20160827"
"2016-08-26",2016,8,26,"2016","8","Agosto","Ago","August","Aug","26",20160826,"20160826",6,"Viernes","V","Vie","Fr","Friday","Aug",34,3,"3erTrimestre","3T","3Q","2016-08-27",2016,8,27,"2016","8","Agosto","Ago","August","Aug","27",20160827,"20160827"
"2016-08-27",2016,8,27,"2016","8","Agosto","Ago","August","Aug","27",20160827,"20160827",7,"Sabado","S","Sab","Sa","Saturday","Aug",34,3,"3erTrimestre","3T","3Q","2016-08-27",2016,8,27,"2016","8","Agosto","Ago","August","Aug","27",20160827,"20160827"
"2016-08-28",2016,8,28,"2016","8","Agosto","Ago","August","Aug","28",20160828,"20160828",1,"Domingo","D","Dom","Su","Sunday","Aug",34,3,"3erTrimestre","3T","3Q","2016-09-03",2016,9,3,"2016","9","Septiembre","Sep","September","Sep","3",20160903,"20160903"
"2016-08-29",2016,8,29,"2016","8","Agosto","Ago","August","Aug","29",20160829,"20160829",2,"Lunes","L","Lun","Mo","Monday","Aug",35,3,"3erTrimestre","3T","3Q","2016-09-03",2016,9,3,"2016","9","Septiembre","Sep","September","Sep","3",20160903,"20160903"
"2016-08-30",2016,8,30,"2016","8","Agosto","Ago","August","Aug","30",20160830,"20160830",3,"Martes","M","Mar","Tu","Tuesday","Aug",35,3,"3erTrimestre","3T","3Q","2016-09-03",2016,9,3,"2016","9","Septiembre","Sep","September","Sep","3",20160903,"20160903"
"2016-08-31",2016,8,31,"2016","8","Agosto","Ago","August","Aug","31",20160831,"20160831",4,"Miercoles","X","Mie","We","Wednesday","Aug",35,3,"3erTrimestre","3T","3Q","2016-09-03",2016,9,3,"2016","9","Septiembre","Sep","September","Sep","3",20160903,"20160903"
"2016-09-01",2016,9,1,"2016","9","Septiembre","Sep","September","Sep","1",20160901,"20160901",5,"Jueves","J","Jue","Th","Thursday","Sep",35,3,"3erTrimestre","3T","3Q","2016-09-03",2016,9,3,"2016","9","Septiembre","Sep","September","Sep","3",20160903,"20160903"
"2016-09-02",2016,9,2,"2016","9","Septiembre","Sep","September","Sep","2",20160902,"20160902",6,"Viernes","V","Vie","Fr","Friday","Sep",35,3,"3erTrimestre","3T","3Q","2016-09-03",2016,9,3,"2016","9","Septiembre","Sep","September","Sep","3",20160903,"20160903"
"2016-09-03",2016,9,3,"2016","9","Septiembre","Sep","September","Sep","3",20160903,"20160903",7,"Sabado","S","Sab","Sa","Saturday","Sep",35,3,"3erTrimestre","3T","3Q","2016-09-03",2016,9,3,"2016","9","Septiembre","Sep","September","Sep","3",20160903,"20160903"
"2016-09-04",2016,9,4,"2016","9","Septiembre","Sep","September","Sep","4",20160904,"20160904",1,"Domingo","D","Dom","Su","Sunday","Sep",35,3,"3erTrimestre","3T","3Q","2016-09-10",2016,9,10,"2016","9","Septiembre","Sep","September","Sep","10",20160910,"20160910"
"2016-09-05",2016,9,5,"2016","9","Septiembre","Sep","September","Sep","5",20160905,"20160905",2,"Lunes","L","Lun","Mo","Monday","Sep",36,3,"3erTrimestre","3T","3Q","2016-09-10",2016,9,10,"2016","9","Septiembre","Sep","September","Sep","10",20160910,"20160910"
"2016-09-06",2016,9,6,"2016","9","Septiembre","Sep","September","Sep","6",20160906,"20160906",3,"Martes","M","Mar","Tu","Tuesday","Sep",36,3,"3erTrimestre","3T","3Q","2016-09-10",2016,9,10,"2016","9","Septiembre","Sep","September","Sep","10",20160910,"20160910"
"2016-09-07",2016,9,7,"2016","9","Septiembre","Sep","September","Sep","7",20160907,"20160907",4,"Miercoles","X","Mie","We","Wednesday","Sep",36,3,"3erTrimestre","3T","3Q","2016-09-10",2016,9,10,"2016","9","Septiembre","Sep","September","Sep","10",20160910,"20160910"
"2016-09-08",2016,9,8,"2016","9","Septiembre","Sep","September","Sep","8",20160908,"20160908",5,"Jueves","J","Jue","Th","Thursday","Sep",36,3,"3erTrimestre","3T","3Q","2016-09-10",2016,9,10,"2016","9","Septiembre","Sep","September","Sep","10",20160910,"20160910"
"2016-09-09",2016,9,9,"2016","9","Septiembre","Sep","September","Sep","9",20160909,"20160909",6,"Viernes","V","Vie","Fr","Friday","Sep",36,3,"3erTrimestre","3T","3Q","2016-09-10",2016,9,10,"2016","9","Septiembre","Sep","September","Sep","10",20160910,"20160910"
"2016-09-10",2016,9,10,"2016","9","Septiembre","Sep","September","Sep","10",20160910,"20160910",7,"Sabado","S","Sab","Sa","Saturday","Sep",36,3,"3erTrimestre","3T","3Q","2016-09-10",2016,9,10,"2016","9","Septiembre","Sep","September","Sep","10",20160910,"20160910"
"2016-09-11",2016,9,11,"2016","9","Septiembre","Sep","September","Sep","11",20160911,"20160911",1,"Domingo","D","Dom","Su","Sunday","Sep",36,3,"3erTrimestre","3T","3Q","2016-09-17",2016,9,17,"2016","9","Septiembre","Sep","September","Sep","17",20160917,"20160917"
"2016-09-12",2016,9,12,"2016","9","Septiembre","Sep","September","Sep","12",20160912,"20160912",2,"Lunes","L","Lun","Mo","Monday","Sep",37,3,"3erTrimestre","3T","3Q","2016-09-17",2016,9,17,"2016","9","Septiembre","Sep","September","Sep","17",20160917,"20160917"
"2016-09-13",2016,9,13,"2016","9","Septiembre","Sep","September","Sep","13",20160913,"20160913",3,"Martes","M","Mar","Tu","Tuesday","Sep",37,3,"3erTrimestre","3T","3Q","2016-09-17",2016,9,17,"2016","9","Septiembre","Sep","September","Sep","17",20160917,"20160917"
"2016-09-14",2016,9,14,"2016","9","Septiembre","Sep","September","Sep","14",20160914,"20160914",4,"Miercoles","X","Mie","We","Wednesday","Sep",37,3,"3erTrimestre","3T","3Q","2016-09-17",2016,9,17,"2016","9","Septiembre","Sep","September","Sep","17",20160917,"20160917"
"2016-09-15",2016,9,15,"2016","9","Septiembre","Sep","September","Sep","15",20160915,"20160915",5,"Jueves","J","Jue","Th","Thursday","Sep",37,3,"3erTrimestre","3T","3Q","2016-09-17",2016,9,17,"2016","9","Septiembre","Sep","September","Sep","17",20160917,"20160917"
"2016-09-16",2016,9,16,"2016","9","Septiembre","Sep","September","Sep","16",20160916,"20160916",6,"Viernes","V","Vie","Fr","Friday","Sep",37,3,"3erTrimestre","3T","3Q","2016-09-17",2016,9,17,"2016","9","Septiembre","Sep","September","Sep","17",20160917,"20160917"
"2016-09-17",2016,9,17,"2016","9","Septiembre","Sep","September","Sep","17",20160917,"20160917",7,"Sabado","S","Sab","Sa","Saturday","Sep",37,3,"3erTrimestre","3T","3Q","2016-09-17",2016,9,17,"2016","9","Septiembre","Sep","September","Sep","17",20160917,"20160917"
"2016-09-18",2016,9,18,"2016","9","Septiembre","Sep","September","Sep","18",20160918,"20160918",1,"Domingo","D","Dom","Su","Sunday","Sep",37,3,"3erTrimestre","3T","3Q","2016-09-24",2016,9,24,"2016","9","Septiembre","Sep","September","Sep","24",20160924,"20160924"
"2016-09-19",2016,9,19,"2016","9","Septiembre","Sep","September","Sep","19",20160919,"20160919",2,"Lunes","L","Lun","Mo","Monday","Sep",38,3,"3erTrimestre","3T","3Q","2016-09-24",2016,9,24,"2016","9","Septiembre","Sep","September","Sep","24",20160924,"20160924"
"2016-09-20",2016,9,20,"2016","9","Septiembre","Sep","September","Sep","20",20160920,"20160920",3,"Martes","M","Mar","Tu","Tuesday","Sep",38,3,"3erTrimestre","3T","3Q","2016-09-24",2016,9,24,"2016","9","Septiembre","Sep","September","Sep","24",20160924,"20160924"
"2016-09-21",2016,9,21,"2016","9","Septiembre","Sep","September","Sep","21",20160921,"20160921",4,"Miercoles","X","Mie","We","Wednesday","Sep",38,3,"3erTrimestre","3T","3Q","2016-09-24",2016,9,24,"2016","9","Septiembre","Sep","September","Sep","24",20160924,"20160924"
"2016-09-22",2016,9,22,"2016","9","Septiembre","Sep","September","Sep","22",20160922,"20160922",5,"Jueves","J","Jue","Th","Thursday","Sep",38,3,"3erTrimestre","3T","3Q","2016-09-24",2016,9,24,"2016","9","Septiembre","Sep","September","Sep","24",20160924,"20160924"
"2016-09-23",2016,9,23,"2016","9","Septiembre","Sep","September","Sep","23",20160923,"20160923",6,"Viernes","V","Vie","Fr","Friday","Sep",38,3,"3erTrimestre","3T","3Q","2016-09-24",2016,9,24,"2016","9","Septiembre","Sep","September","Sep","24",20160924,"20160924"
"2016-09-24",2016,9,24,"2016","9","Septiembre","Sep","September","Sep","24",20160924,"20160924",7,"Sabado","S","Sab","Sa","Saturday","Sep",38,3,"3erTrimestre","3T","3Q","2016-09-24",2016,9,24,"2016","9","Septiembre","Sep","September","Sep","24",20160924,"20160924"
"2016-09-25",2016,9,25,"2016","9","Septiembre","Sep","September","Sep","25",20160925,"20160925",1,"Domingo","D","Dom","Su","Sunday","Sep",38,3,"3erTrimestre","3T","3Q","2016-10-01",2016,10,1,"2016","10","Octubre","Oct","October","Oct","1",20161001,"20161001"
"2016-09-26",2016,9,26,"2016","9","Septiembre","Sep","September","Sep","26",20160926,"20160926",2,"Lunes","L","Lun","Mo","Monday","Sep",39,3,"3erTrimestre","3T","3Q","2016-10-01",2016,10,1,"2016","10","Octubre","Oct","October","Oct","1",20161001,"20161001"
"2016-09-27",2016,9,27,"2016","9","Septiembre","Sep","September","Sep","27",20160927,"20160927",3,"Martes","M","Mar","Tu","Tuesday","Sep",39,3,"3erTrimestre","3T","3Q","2016-10-01",2016,10,1,"2016","10","Octubre","Oct","October","Oct","1",20161001,"20161001"
"2016-09-28",2016,9,28,"2016","9","Septiembre","Sep","September","Sep","28",20160928,"20160928",4,"Miercoles","X","Mie","We","Wednesday","Sep",39,3,"3erTrimestre","3T","3Q","2016-10-01",2016,10,1,"2016","10","Octubre","Oct","October","Oct","1",20161001,"20161001"
"2016-09-29",2016,9,29,"2016","9","Septiembre","Sep","September","Sep","29",20160929,"20160929",5,"Jueves","J","Jue","Th","Thursday","Sep",39,3,"3erTrimestre","3T","3Q","2016-10-01",2016,10,1,"2016","10","Octubre","Oct","October","Oct","1",20161001,"20161001"
"2016-09-30",2016,9,30,"2016","9","Septiembre","Sep","September","Sep","30",20160930,"20160930",6,"Viernes","V","Vie","Fr","Friday","Sep",39,3,"3erTrimestre","3T","3Q","2016-10-01",2016,10,1,"2016","10","Octubre","Oct","October","Oct","1",20161001,"20161001"
"2016-10-01",2016,10,1,"2016","10","Octubre","Oct","October","Oct","1",20161001,"20161001",7,"Sabado","S","Sab","Sa","Saturday","Oct",39,4,"4toTrimestre","4T","4Q","2016-10-01",2016,10,1,"2016","10","Octubre","Oct","October","Oct","1",20161001,"20161001"
"2016-10-02",2016,10,2,"2016","10","Octubre","Oct","October","Oct","2",20161002,"20161002",1,"Domingo","D","Dom","Su","Sunday","Oct",39,4,"4toTrimestre","4T","4Q","2016-10-08",2016,10,8,"2016","10","Octubre","Oct","October","Oct","8",20161008,"20161008"
"2016-10-03",2016,10,3,"2016","10","Octubre","Oct","October","Oct","3",20161003,"20161003",2,"Lunes","L","Lun","Mo","Monday","Oct",40,4,"4toTrimestre","4T","4Q","2016-10-08",2016,10,8,"2016","10","Octubre","Oct","October","Oct","8",20161008,"20161008"
"2016-10-04",2016,10,4,"2016","10","Octubre","Oct","October","Oct","4",20161004,"20161004",3,"Martes","M","Mar","Tu","Tuesday","Oct",40,4,"4toTrimestre","4T","4Q","2016-10-08",2016,10,8,"2016","10","Octubre","Oct","October","Oct","8",20161008,"20161008"
"2016-10-05",2016,10,5,"2016","10","Octubre","Oct","October","Oct","5",20161005,"20161005",4,"Miercoles","X","Mie","We","Wednesday","Oct",40,4,"4toTrimestre","4T","4Q","2016-10-08",2016,10,8,"2016","10","Octubre","Oct","October","Oct","8",20161008,"20161008"
"2016-10-06",2016,10,6,"2016","10","Octubre","Oct","October","Oct","6",20161006,"20161006",5,"Jueves","J","Jue","Th","Thursday","Oct",40,4,"4toTrimestre","4T","4Q","2016-10-08",2016,10,8,"2016","10","Octubre","Oct","October","Oct","8",20161008,"20161008"
"2016-10-07",2016,10,7,"2016","10","Octubre","Oct","October","Oct","7",20161007,"20161007",6,"Viernes","V","Vie","Fr","Friday","Oct",40,4,"4toTrimestre","4T","4Q","2016-10-08",2016,10,8,"2016","10","Octubre","Oct","October","Oct","8",20161008,"20161008"
"2016-10-08",2016,10,8,"2016","10","Octubre","Oct","October","Oct","8",20161008,"20161008",7,"Sabado","S","Sab","Sa","Saturday","Oct",40,4,"4toTrimestre","4T","4Q","2016-10-08",2016,10,8,"2016","10","Octubre","Oct","October","Oct","8",20161008,"20161008"
"2016-10-09",2016,10,9,"2016","10","Octubre","Oct","October","Oct","9",20161009,"20161009",1,"Domingo","D","Dom","Su","Sunday","Oct",40,4,"4toTrimestre","4T","4Q","2016-10-15",2016,10,15,"2016","10","Octubre","Oct","October","Oct","15",20161015,"20161015"
